project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,Executive,Chinese,Blk 679A,#02:1,1,
Important notes,Executive,Indian/ Other Races,Blk 679A,#02:1,1,
Important notes,Executive,Malay,Blk 679A,#02:1,1,
